manufacturer,family_id,family_name,current_source_url,legacy_reseller_url,start_search_here,new_tds_url
bradford,BRADFORD_SUPERTEL_PLAIN_PLAIN_UNFACED,Bradford Supertel Plain - Plain - Unfaced,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_THERMAL_BRADFORD,Bradford Thermal - Bradford,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_THERMAL_UNDERFLOOR_OPTIMO,Bradford Thermal Underfloor / Optimo,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_WALL_WRAPS_BLACK_LABEL_WITH_INTEGRATED_T,Bradford Wall Wraps - Black Label With Integrated Tape,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_WALL_WRAPS_ENVIROSEAL_HIGHTACK_TAPE,Bradford Wall Wraps - Enviroseal Hightack Tape,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_WALL_WRAPS_ENVIROSEAL_ULTRA_TAPE,Bradford Wall Wraps - Enviroseal Ultra Tape,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_WALL_WRAPS_LIGHT_DUTY_COMMERCIAL,Bradford Wall Wraps - Light Duty Commercial,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_WALL_WRAPS_LIGHT_DUTY_METAL_ROOF,Bradford Wall Wraps - Light Duty Metal Roof,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_WALL_WRAPS_LIGHT_DUTY_RESIDENTIAL,Bradford Wall Wraps - Light Duty Residential,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_WALL_WRAPS_MEDIUM_DUTY_POLYWEAVE_WALL_WR,Bradford Wall Wraps - Medium Duty Polyweave Wall Wrap,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
bradford,BRADFORD_WALL_WRAPS_MEDIUM_DUTY_POLYWEAVE_WRAP,Bradford Wall Wraps - Medium Duty Polyweave Wrap,https://www.csrbradford.com.au/,https://www.insulationvictoria.com.au/wp-content/uploads/2025/09/9825-bradford-black-wall-batt-datasheet_11_17-final.pdf,https://www.csrbradford.com.au/products,
ecowool,ECOWOOL_ACOUSTIC_PARTITION_BATT,Ecowool Acoustic Partition Batt,https://chadgroup.com.au/wp-content/uploads/2022/09/eco-wool-datasheet.pdf,,(official site unconfirmed - supply one too if known),
ecowool,ECOWOOL_ACOUSTIC_PARTITION_ROLL,Ecowool Acoustic Partition Roll,https://chadgroup.com.au/wp-content/uploads/2022/09/eco-wool-datasheet.pdf,,(official site unconfirmed - supply one too if known),
ecowool,ECOWOOL_CONDENSHIELD_ROOF_BLANKET,Ecowool Condenshield Roof Blanket,https://chadgroup.com.au/wp-content/uploads/2022/09/eco-wool-datasheet.pdf,,(official site unconfirmed - supply one too if known),
ecowool,ECOWOOL_ECOSEAL_TAPE,Ecowool Ecoseal Tape,https://chadgroup.com.au/wp-content/uploads/2022/09/eco-wool-datasheet.pdf,,(official site unconfirmed - supply one too if known),
ecowool,ECOWOOL_NOISEBREAK_BATT,Ecowool NoiseBREAK Batt,https://chadgroup.com.au/wp-content/uploads/2022/09/eco-wool-datasheet.pdf,,(official site unconfirmed - supply one too if known),
ecowool,ECOWOOL_RESIDENTIAL_BATT,Ecowool Residential Batt,https://chadgroup.com.au/wp-content/uploads/2022/09/eco-wool-datasheet.pdf,,(official site unconfirmed - supply one too if known),
ecowool,ECOWOOL_WRAP,Ecowool Wrap,https://chadgroup.com.au/wp-content/uploads/2022/09/eco-wool-datasheet.pdf,,(official site unconfirmed - supply one too if known),
fletcher,FLETCHER_SAFE_N_SILENT_LEGACY,Safe'n'Silent Pro350 (legacy identity review),https://insulation.com.au/,,https://insulation.com.au/products/,
fletcher,FLETCHER_FF_HD_LEGACY,Sisalation FF HD facing roll (identity review),https://insulation.com.au/,,https://insulation.com.au/products/,
foilboard,FOILBOARD_ACCESSORY,Foilboard Accessory,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_BLANK_PLATES,Foilboard Blank Plates,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_BOARD,Foilboard Board,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_DIY_FAST_TRADE_PACK,Foilboard DIY/Fast Trade Pack,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_FLEXIFAST_FASTENERS,Foilboard Flexifast Fasteners,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_FLOOR_SADDLES,Foilboard Floor Saddles,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_GARAGE_DOOR_KIT,Foilboard Garage Door Kit,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_GREEN,Foilboard Green,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_GREEN_JOINING_TAPE,Foilboard Green Joining Tape,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_SILVER_JOINING_TAPE,Foilboard Silver Joining Tape,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_SPACER_BLOCKS,Foilboard Spacer Blocks,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_STANDARD_FASTENERS,Foilboard Standard Fasteners,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_STANDARD_TEK_SCREWS,Foilboard Standard Tek Screws,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_ULTRA_FASTENERS,Foilboard Ultra Fasteners,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
foilboard,FOILBOARD_ULTRA_TEK_SCREWS,Foilboard Ultra Tek Screws,https://www.foilboard.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2025/03/Foilboard-GreenRigid-Planels-DataSheet-2025.pdf,https://www.foilboard.com.au/products/,
hushtec,HUSHTEC_ACOUSTIC_BARRIER,Hushtec Acoustic Barrier,https://masonmercer.com.au/wp-content/uploads/2024/06/Hushtec-Premium-Noise-Control-Brochure-Data-Sheet.pdf,,(official site unconfirmed - supply one too if known),
hushtec,HUSHTEC_BATT,Hushtec Batt,https://masonmercer.com.au/wp-content/uploads/2024/06/Hushtec-Premium-Noise-Control-Brochure-Data-Sheet.pdf,,(official site unconfirmed - supply one too if known),
hushtec,HUSHTEC_REFLECTIVE,Hushtec Reflective,https://masonmercer.com.au/wp-content/uploads/2024/06/Hushtec-Premium-Noise-Control-Brochure-Data-Sheet.pdf,,(official site unconfirmed - supply one too if known),
kingspan,KINGSPAN_K10,Kingspan K10,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
kingspan,KINGSPAN_K12,Kingspan K12,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
kingspan,KINGSPAN_K15,Kingspan K15,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
kingspan,KINGSPAN_K17,Kingspan K17,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
kingspan,KINGSPAN_K18,Kingspan K18,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
kingspan,KINGSPAN_K3,Kingspan K3,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
kingspan,KINGSPAN_K8,Kingspan K8,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
kingspan,KINGSPAN_UNIVERSAL_INSULATION_RETAINING_CLIPS,Kingspan Universal Insulation Retaining Clips,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
kingspan,KINGSPAN_XPS_STRIP_SLAP_EDGE_INSULATION,Kingspan XPS Strip Slap Edge Insulation,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-greenguard-300-500-700-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/,
martini,MARTINI_COMMERCIAL_POLYESTER_MARTINI_MAB,Martini Commercial Polyester / Martini MAB,https://martini.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,https://martini.com.au/products/,
metecno,METECNO_ACCESSORY,Metecno Accessory,https://metecno.com/,https://insulationessentials.com.au/wp-content/uploads/2024/10/Current-MetecnoPIR-Tech-Data-Sheets-MetecnoTherm-v4_v4-2.pdf,https://metecno.com/,
metecno,METECNO_ALUMINIUM_GLASS_FOIL_TAPE,Metecno Aluminium Glass Foil Tape,https://metecno.com/,https://insulationessentials.com.au/wp-content/uploads/2024/10/Current-MetecnoPIR-Tech-Data-Sheets-MetecnoTherm-v4_v4-2.pdf,https://metecno.com/,
metecno,METECNO_BALLISTIC_POINT_INSULATION_FASTENE,Metecno Ballistic Point Insulation Fastene,https://metecno.com/,https://insulationessentials.com.au/wp-content/uploads/2024/10/Current-MetecnoPIR-Tech-Data-Sheets-MetecnoTherm-v4_v4-2.pdf,https://metecno.com/,
metecno,METECNO_BOARD,Metecno Board,https://metecno.com/,https://insulationessentials.com.au/wp-content/uploads/2024/10/Current-MetecnoPIR-Tech-Data-Sheets-MetecnoTherm-v4_v4-2.pdf,https://metecno.com/,
misc,MISC_ACCESSORY,Misc Accessory,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_POLYSTRAPPING,Misc Polystrapping,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_REFLECTIVE,Misc Reflective,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_RHINO_BREATHABLE_MEMBRANE,Misc Rhino Breathable Membrane,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_RHINO_WRAP_BREATHER,Misc Rhino Wrap Breather,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_TAPE_METALISED,Misc Tape Metalised,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_TENSORGRIP,Misc Tensorgrip,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_TENSORGRIP_H,Misc Tensorgrip H,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_TENSORGRIPH,Misc TensorgripH,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
misc,MISC_WRAP,Misc Wrap,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,,(mixed brands - one link per family),
paroc,PAROC_INSULROCK_PARTY_WALL_BATT,Paroc InsulRock Party Wall Batt,https://www.paroc.com/en,https://fminsulation.com.au/wp-content/uploads/2023/12/98-tds-rockwool-slab-s80.pdf,https://www.paroc.com/en/products,
paroc,PAROC_ROCKWOOL,Paroc Rockwool,https://www.paroc.com/en,https://fminsulation.com.au/wp-content/uploads/2023/12/98-tds-rockwool-slab-s80.pdf,https://www.paroc.com/en/products,
polyair,POLYAIR_REFLECTIVE,Polyair Reflective,https://www.polyair.com.au/,https://hmrsupplies.com.au/wp-content/uploads/2024/05/Bradford™-Poly-Air-Perfroma™-XHD-Data.pdf,https://www.polyair.com.au/products/,
polyair,POLYAIR_THERMO_REFLECTIVE_PRODUCTS_POLYAIR_UNICE,Polyair Thermo Reflective Products - Polyair Unicell,https://www.polyair.com.au/,https://hmrsupplies.com.au/wp-content/uploads/2024/05/Bradford™-Poly-Air-Perfroma™-XHD-Data.pdf,https://www.polyair.com.au/products/,
polyair,POLYAIR_THERMO_REFLECTIVE_PRODUCTS_POLYAIR_UNICE_2,Polyair Thermo Reflective Products - Polyair Unicell Self Adhesive,https://www.polyair.com.au/,https://hmrsupplies.com.au/wp-content/uploads/2024/05/Bradford™-Poly-Air-Perfroma™-XHD-Data.pdf,https://www.polyair.com.au/products/,
polyester solutions,POLYESTER_SOLUTIONS_BATT,Polyester Solutions Batt,https://www.polyestersolutions.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,https://www.polyestersolutions.com.au/,
polyester solutions,POLYESTER_SOLUTIONS_THERMAL_BATTS_P,Polyester Solutions Thermal batts - P,https://www.polyestersolutions.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,https://www.polyestersolutions.com.au/,
polyester solutions,POLYESTER_SOLUTIONS_UNDER_FLOOR_ROLLS_POLYFB,Polyester Solutions Under Floor Rolls - PolyFB,https://www.polyestersolutions.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,https://www.polyestersolutions.com.au/,
polyester solutions,POLYESTER_SOLUTIONS_WALL_BLOCK_BAFFLE_BLOCK_BATTS,Polyester Solutions Wall Block - Baffle block Batts,https://www.polyestersolutions.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,https://www.polyestersolutions.com.au/,
polyester solutions,POLYESTER_SOLUTIONS_WALL_BLOCK_BAFFLE_BLOCK_ROLLS,Polyester Solutions Wall Block - Baffle block rolls,https://www.polyestersolutions.com.au/,https://pricewiseinsulation.com.au/wp-content/uploads/2022/12/Polyester-Solutions-Product-Data-Sheet-All-batts.pdf,https://www.polyestersolutions.com.au/,
proctor,PROCTOR_ACCESSORY,Proctor Accessory,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_BAL,Proctor BAL,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_DRAINAGE_VENTILATION,Proctor Drainage / Ventilation,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_GABLE_VENT,Proctor Gable Vent,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_MEMBRANE,Proctor Membrane,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_PASSIVE_DRIFLASH_TAPE,Proctor Passive DriFlash Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_PASSIVE_RAINSCREEN_WITH_INTEGRATED_TAPE,Proctor Passive Rainscreen with Integrated Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_PASSIVE_SMARTVAP,Proctor Passive SmartVap,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_PASSIVE_WRAPTITE_SA_TAPE,Proctor Passive Wraptite SA Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_Q_SILENCE_P,Proctor Q-Silence P,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_REFLECTIVE,Proctor Reflective,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_TIGHTMATE,Proctor TightMate,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_YOURIPPA_CURING_TAPE,Proctor YouRippa Curing Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_YOURIPPA_CYCLONE,Proctor YouRippa Cyclone,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_YOURIPPA_EASY,Proctor YouRippa Easy,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_YOURIPPA_PROTECT_TAPE,Proctor YouRippa Protect Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_YOURIPPA_SILVER,Proctor YouRippa Silver,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_GEO_HC,ProctorGeo HC,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_GEO_IRMA,ProctorGeo IRMA,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_GEO_VAP,ProctorGeo Vap,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_PASSIVE_YOUBYUTE_FLEXI_TAPE,ProctorPassive YouByute Flexi Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_PASSIVE_YOUBYUTE_SEALING_TAPE,ProctorPassive YouByute Sealing Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_PASSIVE_YOURIPPA_DUO_TAPE,ProctorPassive YouRippa Duo Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_WRAP_HT,ProctorWrap HT,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_WRAP_HIGH_TACK_PLUS_TAPE,ProctorWrap High Tack PLUS Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_WRAP_HIGH_TACK_PLUS_TAPE_2,ProctorWrap High Tack Plus Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_WRAP_HIGH_TACK_TAPE,ProctorWrap High Tack Tape,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
proctor,PROCTOR_WRAP_PLASTI_GRIP_WASHERS,ProctorWrap Plasti-Grip Washers,https://proctorgroup.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://proctorgroup.com.au/products,
sonata acoustic panels,SONATA_ACOUSTIC_PANELS_SONATA_RECITAL_CORE,Sonata Acoustic Panels Sonata Recital Core,https://sonataacousticpanels.com.au/,https://www.acransoundcontrol.com.au/media/website_pages/noise-control-products/acoustic-panels/sonata_acoustic_panels.pdf,https://sonataacousticpanels.com.au/,
thermotec,THERMOTEC_NUWAVE_FENCE_MLV,NuWave UV-treated Fence MLV,https://thermotec.com.au/,https://insulationeasy.com.au/product/mass-loaded-vinyl-treated-for-uv-radiation-acoustic-sound-noise-barrier-fence-insulation/,https://thermotec.com.au/products/,
thermotec,THERMOTEC_NUWAVE_FOIL_FACED_MLV,NuWave 4-Zero Foil-faced MLV,https://thermotec.com.au/,https://insulationeasy.com.au/product/nuwave-4zero-foil-faced-mlv-soundproofing/,https://thermotec.com.au/products/,
thermotec,THERMOTEC_MAXFLEX_PIPE,Maxflex Coil Pipe Insulation (identity unverified),https://thermotec.com.au/,,https://thermotec.com.au/products/,
trade select,TRADE_SELECT_ALUMINIUM_GLASS_FOIL_TAPE,Trade Select Aluminium Glass Foil Tape,https://tradeselect.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://tradeselect.com.au/products/,
trade select,TRADE_SELECT_BALLISTIC_POINT_INSULATION_FASTENE,Trade Select Ballistic Point Insulation Fastene,https://tradeselect.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://tradeselect.com.au/products/,
trade select,TRADE_SELECT_EASYSEAL_INSULATION_FLASHING_TAPE,Trade Select EasySeal Insulation Flashing Tape,https://tradeselect.com.au/,https://thermacon.com.au/wp-content/uploads/2025/09/Trade-Select-Sarking-HD-Technical-Data-Sheet-TPM-45763-2.pdf,https://tradeselect.com.au/products/,
